ID,age,age_group,credit_card_balance_ratio,debt_ratio,defaulted,gender,marital_status,monthly_income,nb_dependents,nb_late_payments_1month,nb_late_payments_2months,nb_late_payments_3+months,nb_open_loans,nb_special_loans
3055010,67,senior,0.005710379,0.7722606829999998,0,Female,single,4188.0,0.0,1,0,0,16,4
7012140,50,middle_aged,0.9999999,0.084740152,0,Female,single,3020.0,0.0,1,0,1,3,0
3746583,95,senior,0.0117198,6.0,0,Female,married,,0.0,0,0,0,4,0
4361072,52,middle_aged,0.112055091,126.0,0,Female,divorced,,,0,0,0,5,0
7305740,26,young,0.613077385,0.113904877,0,Male,single,3300.0,1.0,0,0,0,4,0
5836319,32,young,0.985355015,0.133402995,0,Male,married,2870.0,2.0,0,0,1,4,0
2848137,72,senior,0.172894237,0.052912257,0,Female,divorced,12000.0,0.0,0,0,0,2,0
2138624,57,middle_aged,0.098893603,0.411233054,0,Male,married,6195.0,1.0,1,0,0,25,4
1712989,44,middle_aged,0.820882731,0.023942094,0,Female,divorced,7183.0,0.0,0,0,0,1,0
1860251,41,middle_aged,0.039289264,2198.0,1,Female,divorced,,0.0,2,1,0,15,1
8085431,66,senior,0.326578228,0.129643555,0,Female,divorced,13297.0,1.0,0,0,0,2,1
5920323,53,middle_aged,0.46809976,2806.0,0,Female,divorced,0.0,0.0,0,0,0,10,1
9340461,42,middle_aged,0.080323777,0.327798607,0,Male,married,5600.0,1.0,0,0,0,10,2
8403941,40,senior,0.990033223,1.676789588,0,Female,married,1382.0,2.0,0,1,1,2,1
2573856,79,senior,0.056074888,0.197690905,0,Male,married,4936.0,1.0,1,0,0,16,2
7471604,52,middle_aged,0.368081538,0.140286571,0,Male,single,3000.0,0.0,1,0,0,4,0
2536290,44,middle_aged,0.233063086,0.434570679,0,Male,single,8000.0,0.0,0,0,0,10,2
2687520,32,young,0.92527229,0.34768945100000004,0,Male,married,14000.0,2.0,0,0,0,13,2
3795041,67,senior,0.062330365,1555.0,0,Male,married,,0.0,0,0,0,3,1
7691282,51,middle_aged,0.200618328,0.5303674079999999,0,Female,married,4000.0,1.0,0,1,0,18,1
8494936,46,middle_aged,0.717829232,0.420068631,0,Male,widowed,8450.0,3.0,0,0,0,7,1
3402041,56,middle_aged,1.425249169,0.069429596,1,Female,divorced,15900.0,1.0,0,1,5,6,1
5710345,38,young,0.583579219,1.404269739,0,Male,married,2950.0,0.0,0,0,0,13,2
4695272,38,young,0.001538343,466.0,0,Female,widowed,0.0,0.0,0,0,0,7,0
7916326,53,middle_aged,0.103290843,0.101199874,1,Male,divorced,6333.0,0.0,1,0,0,10,1
9666796,60,middle_aged,0.805003445,0.378170719,0,Female,single,9500.0,1.0,0,0,0,9,3
2643224,51,middle_aged,0.07579268999999998,0.363348248,0,Male,unspecified,5363.0,0.0,0,0,0,10,1
7801651,47,middle_aged,0.162223197,2.023317788,0,Female,married,1500.0,2.0,0,0,0,10,1
6429646,24,young,0.102897103,0.0009996669999999999,0,Female,single,3000.0,0.0,0,0,0,1,0
8014293,59,middle_aged,0.9999999,0.092345968,0,Male,divorced,6832.0,0.0,0,0,2,0,0
4435309,46,middle_aged,0.234134424,0.489170277,0,Male,divorced,3000.0,0.0,0,0,0,16,1
1584396,65,senior,0.01802654,0.132380216,0,Male,married,12939.0,2.0,0,0,0,7,1
9684483,36,young,0.807438512,0.367797303,0,Female,widowed,7340.0,2.0,0,0,0,6,2
2336617,51,middle_aged,0.069206769,2610.0,0,Female,divorced,,0.0,0,0,0,8,3
5044060,80,senior,0.0,0.0,0,Male,married,7591.0,0.0,0,0,0,4,0
6380043,30,young,0.710266443,2609.0,0,Female,divorced,,2.0,2,0,0,10,1
6417756,58,middle_aged,0.168244636,0.406734858,0,Male,unspecified,8700.0,0.0,1,0,0,13,1
8676979,37,young,0.540899301,1068.0,1,Male,widowed,,0.0,1,0,0,11,0
1526474,67,senior,0.202439878,0.361527694,0,Female,divorced,5000.0,0.0,0,0,0,11,1
9323443,38,young,0.242039741,0.394555645,0,Female,single,6244.0,3.0,0,0,0,7,1
8219410,52,middle_aged,0.357595584,0.532058248,0,Male,married,4600.0,4.0,2,0,0,14,1
5966145,41,middle_aged,0.058462515,1248.0,0,Female,divorced,,,0,0,0,9,1
2902246,77,senior,0.08486066800000001,0.494455159,0,Male,married,8295.0,0.0,0,0,0,12,3
6100068,59,middle_aged,0.068947479,0.226009613,0,Female,unspecified,18100.0,2.0,0,0,0,10,1
2260471,62,middle_aged,0.004466369,0.216636939,0,Male,married,12333.0,1.0,0,0,0,11,2
8399146,66,senior,0.243523902,0.094326241,0,Male,single,11279.0,0.0,0,0,0,12,0
3579602,40,senior,0.9999999,0.177264547,1,Male,unspecified,3333.0,0.0,1,0,3,2,0
3911970,27,young,0.103948026,0.148553557,0,Female,widowed,2557.0,0.0,0,0,0,4,0
4647023,74,senior,0.025722364,0.003720238,0,Female,widowed,2687.0,0.0,0,0,0,3,0
3466183,32,young,0.9260493,0.197871311,0,Male,married,2066.0,1.0,0,0,0,5,0
4748519,36,young,0.757903769,0.310077519,0,Male,widowed,8900.0,0.0,0,0,0,6,2
5583373,56,middle_aged,0.923698177,5215.0,0,Female,single,,0.0,0,1,0,6,1
7835643,47,middle_aged,0.037441377000000005,0.282852956,0,Male,widowed,6140.0,1.0,0,0,0,25,3
9622188,37,young,0.050297485,0.602122016,0,Male,divorced,4900.0,1.0,0,0,0,9,2
9965451,32,young,0.907220913,0.123559367,0,Male,single,7461.0,0.0,1,0,0,5,0
7187029,46,middle_aged,0.148477639,0.542531918,1,Male,single,6500.0,2.0,0,0,0,11,2
4415705,57,middle_aged,0.117086513,0.3759810770000001,0,Female,married,9300.0,2.0,0,0,0,9,2
2587165,29,young,0.9999999,0.096301233,1,Male,single,3000.0,0.0,0,0,2,1,0
6216507,58,middle_aged,0.084212865,0.28887977,0,Male,married,12184.0,3.0,0,0,0,21,2
7451878,35,young,0.7209093759999998,0.08994550300000001,0,Male,single,20000.0,1.0,1,0,0,7,0
6420615,42,middle_aged,0.0,8.0,0,Male,divorced,,0.0,0,0,0,9,0
6293667,72,senior,0.9999999,452.0,0,Female,married,,0.0,0,0,0,2,1
1698306,72,senior,0.09163633500000001,0.8496071829999998,0,Female,married,890.0,0.0,0,0,0,2,0
1048986,78,senior,0.030082557000000006,0.111256545,0,Male,divorced,4583.0,0.0,0,0,0,9,1
8515488,58,middle_aged,0.212783694,0.358325424,0,Male,single,9482.0,0.0,1,0,0,15,2
4984840,34,young,0.234742206,0.348207754,0,Male,divorced,4100.0,0.0,0,0,0,16,1
2185394,61,middle_aged,0.043524876,945.0,0,Male,widowed,,0.0,0,0,0,5,1
6785548,58,middle_aged,0.9999999,0.0,1,Female,divorced,,0.0,0,2,1,1,0
2832465,55,middle_aged,0.853536092,0.16603922,0,Female,widowed,17796.0,2.0,0,0,0,10,0
8401839,41,middle_aged,0.008752850999999999,0.431313737,0,Female,single,5000.0,2.0,0,0,0,5,2
5800800,61,middle_aged,0.18650822600000005,0.30963820000000003,0,Female,divorced,10198.0,2.0,0,0,0,10,1
9181159,66,senior,0.048059333,0.17564870300000002,0,Male,divorced,500.0,0.0,0,0,0,10,0
3169141,75,senior,0.015126297,0.15782458,0,Female,unspecified,3750.0,0.0,0,0,0,8,0
2851274,61,middle_aged,0.9999999,0.4403837370000001,0,Male,divorced,4377.0,0.0,0,0,0,4,1
9601124,89,senior,0.001569436,1.0,0,Male,divorced,,,0,0,0,4,0
5347233,79,senior,0.055727775,0.33883779299999994,0,Male,unspecified,4783.0,0.0,0,0,0,11,1
4689275,59,middle_aged,0.098390161,0.292416607,0,Male,single,8333.0,0.0,0,0,0,5,2
9954704,37,young,0.579622156,0.145620634,0,Male,widowed,5582.0,0.0,0,0,0,3,0
5315493,73,senior,0.003797141,9.0,0,Female,married,,0.0,0,0,0,7,0
9833478,58,middle_aged,0.483561596,0.3685505770000001,0,Female,married,11783.0,3.0,0,0,0,11,1
2765632,52,middle_aged,0.009074773,982.0,0,Male,married,,2.0,0,0,0,5,1
2676388,60,middle_aged,0.039643563,0.005767138000000001,0,Female,married,9189.0,1.0,0,0,0,4,0
9326664,61,middle_aged,0.008791163000000001,3587.0,0,Male,divorced,,0.0,0,0,0,20,3
6009496,51,middle_aged,0.7072859090000001,0.7121308690000001,0,Female,divorced,4706.0,1.0,0,0,0,8,1
4762948,32,young,0.079269845,0.365817681,0,Male,married,10168.0,0.0,0,0,0,10,2
4299710,69,senior,0.07068687,0.009478673,0,Female,married,3164.0,0.0,0,0,0,3,0
7458718,63,middle_aged,0.490126816,0.777234478,0,Male,widowed,8793.0,1.0,0,0,0,12,4
6202896,49,middle_aged,0.503526506,0.238772712,0,Male,widowed,5833.0,1.0,0,0,0,10,0
8636999,44,middle_aged,0.036748805,0.35770528700000004,0,Male,single,5333.0,1.0,0,0,0,16,1
8799272,58,middle_aged,0.123916747,0.176520994,0,Male,divorced,3500.0,0.0,0,0,0,5,0
7155545,55,middle_aged,0.987030024,0.255154185,0,Female,married,11349.0,0.0,0,0,0,6,2
3831936,59,middle_aged,0.389059664,0.618587117,0,Male,married,6100.0,1.0,0,0,0,12,1
2254386,48,middle_aged,0.024480202000000003,64.0,0,Male,single,,,0,0,0,6,0
7504335,58,middle_aged,0.9999999,0.617514488,1,Male,divorced,1552.0,0.0,0,0,0,6,1
8042032,45,middle_aged,0.7050173959999999,0.8003941440000002,0,Male,widowed,3551.0,0.0,0,0,0,10,1
8996704,74,senior,0.034792546,0.03074558,0,Male,unspecified,1300.0,0.0,0,0,0,11,0
3012491,45,middle_aged,0.059012082,0.6373551470000001,0,Male,single,4400.0,0.0,0,0,0,5,2
6939958,58,middle_aged,0.0,0.059394061,0,Male,single,10000.0,0.0,0,0,0,5,0
2560866,47,middle_aged,0.0008843339999999999,1303.0,0,Female,married,,1.0,0,0,0,7,1
1285400,44,middle_aged,0.0,0.014496376000000004,0,Male,single,4000.0,3.0,0,0,0,3,0
1486150,29,young,0.554046491,0.452225131,0,Male,married,3055.0,0.0,0,0,0,7,0
6751277,45,middle_aged,0.824747778,0.260345623,0,Male,divorced,19500.0,2.0,2,0,0,12,2
3726847,39,young,0.039867541,0.360012654,0,Male,divorced,3160.0,1.0,0,0,0,10,1
4910106,52,middle_aged,0.9999999,0.17309907800000002,0,Male,married,3471.0,3.0,0,0,0,3,0
6507503,64,middle_aged,0.278795669,0.62437752,0,Male,widowed,4216.0,1.0,0,0,0,10,1
5637720,59,middle_aged,0.099860009,0.237934145,0,Female,married,4433.0,0.0,0,0,0,4,1
8102126,63,middle_aged,0.0,0.561839474,0,Male,married,3500.0,0.0,0,0,0,4,3
7946166,59,middle_aged,0.0,0.0,0,Male,single,,0.0,0,0,0,2,0
8577830,56,middle_aged,1.01996008,0.044079291,0,Female,divorced,7667.0,0.0,0,0,0,7,0
4691500,61,middle_aged,0.015128544,0.367916303,0,Female,married,9175.0,1.0,0,0,0,10,2
1822615,49,middle_aged,0.155812987,0.241765481,0,Male,divorced,6071.0,2.0,0,0,0,12,2
3580327,35,young,0.9999999,0.0,0,Female,divorced,1500.0,3.0,0,0,13,0,0
6372999,81,senior,0.044534236,0.046642747000000005,0,Male,married,1950.0,0.0,0,0,0,9,0
7361641,47,middle_aged,0.0,0.219192091,0,Male,married,5866.0,3.0,0,0,0,19,3
9278137,32,young,0.9999999,0.177955511,0,Female,single,4000.0,0.0,0,0,2,1,0
9346394,56,middle_aged,0.8120751699999998,0.018283582,0,Male,single,5359.0,0.0,4,0,0,8,0
5040343,55,middle_aged,0.489201406,0.371325735,0,Male,married,5000.0,1.0,0,0,0,6,1
1187842,39,young,0.6690145270000001,0.62037962,0,Male,single,1000.0,0.0,0,0,0,6,0
5850090,46,middle_aged,0.224268783,2379.0,0,Male,divorced,,4.0,0,0,0,11,1
6907499,39,young,0.950166113,0.324193088,0,Male,married,3500.0,3.0,2,1,1,6,0
6357531,42,middle_aged,0.8797502459999998,0.385681909,0,Male,divorced,7500.0,3.0,0,0,0,6,1
4971869,39,young,0.017598827,0.002429712,0,Male,divorced,2880.0,0.0,0,0,0,2,0
2032312,66,senior,0.002705853,0.620951967,0,Male,divorced,4600.0,0.0,0,0,0,14,2
1596316,43,middle_aged,0.418527158,0.283886445,0,Male,divorced,2500.0,1.0,0,0,0,5,0
2900379,66,senior,0.004049798,0.111970141,0,Male,widowed,3750.0,0.0,0,0,0,5,0
3253375,50,middle_aged,0.670193811,0.4701561070000001,0,Female,widowed,9800.0,0.0,0,0,0,22,1
7612985,67,senior,0.153905325,0.273116744,0,Female,married,2800.0,0.0,0,0,0,8,1
8347861,31,young,0.043940001,0.423294265,0,Male,married,9555.0,0.0,0,0,0,11,3
3980946,71,senior,0.015632015,0.005235602,0,Female,married,2100.0,0.0,0,0,0,11,0
5266170,31,young,0.129863872,0.48953452,0,Female,single,3200.0,0.0,0,0,0,9,0
1996876,54,middle_aged,1.121756487,0.048167222,1,Female,single,3300.0,3.0,0,1,4,1,0
5176158,49,middle_aged,0.357172834,0.452468851,0,Female,divorced,4333.0,0.0,0,0,0,13,1
1904713,64,middle_aged,0.009951799999999998,0.256249107,0,Female,widowed,7000.0,0.0,0,0,0,4,1
7279094,48,middle_aged,0.092883729,0.4270516720000001,0,Male,divorced,5921.0,3.0,0,0,0,13,2
3436102,53,middle_aged,0.05683039,0.09032258100000001,0,Female,married,4804.0,0.0,0,0,0,7,1
1116961,49,middle_aged,0.081429425,0.246675332,0,Male,divorced,10000.0,3.0,2,0,0,9,1
1362696,45,middle_aged,0.202562857,2255.0,0,Male,divorced,,0.0,0,0,0,22,2
3222053,56,middle_aged,0.027119487,2395.0,0,Female,divorced,0.0,0.0,0,0,0,17,1
7999552,48,middle_aged,0.171746184,0.35896736700000004,0,Female,divorced,11000.0,0.0,0,0,0,6,2
5501968,53,middle_aged,0.9999999,0.241359399,0,Male,single,12122.0,2.0,0,0,0,6,2
9082331,49,middle_aged,0.764197014,0.4477295,0,Male,widowed,6121.0,3.0,0,0,0,11,1
8217990,42,middle_aged,0.025683535,0.0039994290000000005,0,Male,unspecified,7000.0,2.0,0,0,0,4,0
6301087,55,middle_aged,0.642027628,0.205286025,0,Female,divorced,19333.0,0.0,1,0,0,15,1
5942676,33,young,0.069987933,0.114004783,0,Male,married,3762.0,0.0,0,0,0,7,0
2164252,40,senior,0.147292635,0.067548418,0,Male,married,6350.0,2.0,0,0,0,2,1
6566364,57,middle_aged,0.019352614,13.0,0,Male,single,,0.0,0,0,0,2,0
3546723,62,middle_aged,0.03838066,0.005232315,0,Male,married,14333.0,1.0,0,0,0,9,0
5980016,59,middle_aged,0.005088413,1789.0,0,Male,widowed,,3.0,0,0,0,22,2
9355479,28,young,0.112353422,0.026659557,0,Male,divorced,3750.0,0.0,0,0,0,4,0
8180395,62,middle_aged,0.993989482,0.004682345,0,Female,divorced,9396.0,1.0,0,0,0,1,0
1132150,64,middle_aged,0.803353197,0.234938174,0,Female,single,3800.0,0.0,0,0,0,3,0
4581760,39,young,0.097084511,527.0,0,Male,divorced,,,0,0,0,8,0
8156865,63,middle_aged,0.117669032,0.030484758,0,Male,divorced,4001.0,1.0,0,0,0,6,0
1650493,49,middle_aged,0.680674854,0.546060525,0,Female,married,7500.0,0.0,0,0,0,11,2
5976431,71,senior,0.167284875,0.279447019,0,Female,married,12513.0,0.0,0,0,0,9,2
1938063,61,middle_aged,0.33666659200000004,0.28435072100000003,0,Male,divorced,13514.0,0.0,1,0,0,20,2
5437325,40,senior,0.9999999,0.0,0,Female,divorced,,0.0,0,0,0,0,0
7012086,65,senior,0.9999999,1555.0,0,Male,single,,0.0,0,0,0,5,1
8053277,40,senior,0.153005298,0.35692384200000005,0,Female,married,12066.0,2.0,0,0,0,12,2
5681099,83,senior,0.017299798999999998,19.0,0,Male,single,,0.0,0,0,0,4,0
7121087,65,senior,0.138658963,0.434963187,0,Female,divorced,5296.0,0.0,1,0,0,8,2
3602554,50,middle_aged,0.6002070079999999,0.397200825,0,Male,divorced,18433.0,3.0,0,0,0,15,2
7072156,53,middle_aged,0.295321037,0.304851557,0,Male,unspecified,9666.0,0.0,0,0,0,13,2
3118093,56,middle_aged,0.800439912,187.0,0,Male,divorced,,0.0,0,0,1,1,0
4449440,52,middle_aged,0.0,0.429585616,0,Female,divorced,12958.0,1.0,0,0,0,10,3
5370636,48,middle_aged,0.510344068,0.483667144,0,Female,married,8387.0,6.0,0,0,0,12,2
4722004,75,senior,0.33343589,1892.0,0,Male,single,,0.0,3,0,2,6,2
6722676,59,middle_aged,0.008549786,0.417042381,0,Male,married,4435.0,1.0,0,0,0,4,2
3999532,41,middle_aged,0.154006666,0.061115111,0,Female,single,12500.0,1.0,0,0,0,3,0
4138882,58,middle_aged,0.7182320440000001,0.286464088,0,Male,unspecified,10859.0,0.0,0,0,0,7,1
2532912,65,senior,0.020521206,0.168615385,0,Male,unspecified,6499.0,1.0,0,0,0,9,1
6744555,43,middle_aged,0.024146014,0.245116992,0,Female,widowed,15000.0,2.0,0,0,0,11,2
5575815,33,young,0.088656353,0.5303674079999999,0,Female,married,4000.0,1.0,0,0,0,14,1
7318125,36,young,0.095634788,0.17526690399999995,0,Female,divorced,2247.0,1.0,0,0,0,4,0
6001752,35,young,0.031798472,0.01126863,0,Female,married,2750.0,0.0,0,0,0,6,0
9212845,46,middle_aged,0.86277368,0.207575758,0,Male,single,8579.0,3.0,1,0,0,9,0
1007048,55,middle_aged,0.373703208,0.345443404,0,Male,single,11422.0,0.0,1,0,0,20,2
9089802,59,middle_aged,0.241847471,5617.0,0,Male,divorced,,,0,0,0,11,2
6326809,66,senior,0.803048066,1.0,0,Male,married,996.0,0.0,0,0,0,6,1
6020204,62,middle_aged,0.044284923,0.209370664,0,Male,single,12250.0,0.0,0,0,0,7,2
1318113,30,young,0.599891164,0.175914509,0,Male,married,2432.0,1.0,0,0,0,4,0
6298762,35,young,0.0,0.237235173,0,Female,single,16000.0,2.0,0,0,0,8,2
7498230,30,young,0.05996077,0.09224219500000001,0,Male,divorced,16911.0,0.0,0,0,0,7,1
3464516,50,middle_aged,0.053585443,0.07871370299999998,0,Female,divorced,12500.0,0.0,0,0,0,9,1
4415200,45,middle_aged,0.02459754,0.33411857100000003,0,Male,divorced,7640.0,0.0,0,0,0,6,2
2541478,51,middle_aged,0.8109571190000002,8.718818745,0,Female,divorced,15000.0,0.0,0,0,0,11,2
5275910,68,senior,0.035041266,40.0,0,Female,married,,,0,0,0,4,0
9593770,59,middle_aged,0.65104985,1372.0,0,Male,married,,0.0,1,0,0,4,1
4048369,46,middle_aged,0.118107025,9773.0,0,Male,divorced,,0.0,0,0,0,11,3
5606836,53,middle_aged,0.300888517,0.402913221,0,Male,single,8100.0,1.0,0,0,0,9,1
9809915,37,young,0.042906642,0.32594157,0,Male,divorced,2840.0,0.0,0,0,0,5,1
4408477,89,senior,0.053054246,0.003820196,0,Female,single,7852.0,0.0,0,0,0,4,0
3747797,35,young,0.0,0.401044608,0,Male,unspecified,7083.0,1.0,0,0,0,4,2
3224529,49,middle_aged,0.08811956599999998,0.35629801200000005,1,Male,divorced,8200.0,0.0,1,0,0,18,2
9719339,71,senior,3538.0,0.104386031,0,Female,unspecified,13200.0,1.0,0,0,0,5,1
2825295,36,young,0.9999999,0.583029672,0,Female,widowed,1920.0,4.0,0,0,0,6,0
5691430,46,middle_aged,0.279344131,0.431513903,0,Female,married,1941.0,4.0,0,0,0,6,1
5556952,58,middle_aged,0.536018559,0.232160713,0,Male,married,11000.0,1.0,0,0,0,8,1
7995291,30,young,0.019996001,0.182505755,0,Female,married,3040.0,0.0,0,0,0,6,0
2624845,85,senior,0.023672503,20.0,0,Male,divorced,,0.0,0,0,0,3,0
4811240,69,senior,0.101660554,0.275412294,0,Male,single,13339.0,0.0,0,0,0,9,1
8465801,66,senior,0.353589869,0.580712352,0,Female,widowed,4800.0,0.0,0,0,0,9,2
3574580,55,middle_aged,0.0,0.13677293699999998,0,Male,widowed,4108.0,1.0,0,0,0,9,0
9438980,34,young,0.209462919,0.379436655,0,Male,married,7916.0,2.0,0,0,0,14,2
4614418,45,middle_aged,0.018312889,0.400288236,0,Male,single,5550.0,0.0,0,0,0,3,2
7805465,35,young,0.737052589,0.046700943,0,Female,married,2333.0,0.0,1,0,0,3,0
1465964,46,middle_aged,0.605221815,0.5956032720000001,0,Female,married,7823.0,1.0,0,0,0,9,2
5749693,64,middle_aged,0.05563492,0.316058609,0,Male,divorced,10168.0,1.0,0,0,0,9,1
9084919,87,senior,0.039504409,43.0,0,Female,married,,,0,0,0,2,0
6138261,54,middle_aged,0.0,0.046904792,0,Female,married,7866.0,0.0,0,0,0,7,0
9663461,61,middle_aged,0.188741261,0.46992168,0,Female,divorced,6000.0,0.0,0,0,0,14,2
6070358,69,senior,0.007711875,1826.0,0,Male,married,,0.0,0,0,0,10,2
7297383,79,senior,0.185765261,260.0,0,Male,divorced,,0.0,0,0,0,5,0
6007729,34,young,0.550024724,0.209417596,0,Male,unspecified,4841.0,0.0,1,0,0,8,0
4728585,38,young,0.146536033,0.616616793,0,Male,unspecified,5680.0,1.0,1,0,0,8,2
5466350,30,young,0.9999999,0.229846769,0,Male,divorced,1500.0,0.0,0,0,2,3,0
4599111,76,senior,0.006717577,1593.0,0,Male,divorced,,0.0,0,0,0,9,2
1102477,25,young,0.0,0.633373934,0,Female,single,820.0,0.0,0,0,0,3,0
2276033,39,young,0.014811041,0.083177819,0,Female,married,3750.0,1.0,0,0,0,10,0
6750800,39,young,0.249796708,546.0,0,Female,unspecified,,0.0,0,0,0,8,0
1702482,80,senior,0.057415950999999986,0.019245189,0,Male,married,4000.0,1.0,0,0,0,5,0
3090687,60,middle_aged,0.001737945,0.092476955,0,Male,single,10088.0,0.0,0,0,0,10,1
4464147,49,middle_aged,0.011847989,1599.0,0,Male,divorced,,0.0,0,0,0,12,1
8997379,56,middle_aged,0.051571313,0.398100317,0,Female,married,6000.0,2.0,1,0,0,15,2
3312695,67,senior,0.094908596,0.023996904,0,Female,widowed,7750.0,1.0,1,0,0,5,0
4886291,56,middle_aged,0.049580399,2485.0,0,Male,divorced,,0.0,0,0,0,12,2
4290041,58,middle_aged,0.781866914,2068.0,0,Male,single,,0.0,0,0,0,15,1
1455160,51,middle_aged,0.056239997,0.159685468,0,Male,married,13225.0,3.0,1,0,0,11,1
9730934,59,middle_aged,0.673069936,0.436351706,0,Female,single,7619.0,0.0,1,0,0,10,2
6260906,34,young,0.470781141,0.086637787,0,Male,divorced,3000.0,2.0,0,0,0,5,0
8088190,62,middle_aged,0.092045492,0.438205096,0,Female,single,7888.0,2.0,0,0,0,12,2
4273901,64,middle_aged,0.9999999,0.0,1,Male,married,1917.0,0.0,0,0,0,0,0
1575706,43,middle_aged,0.676918263,0.747045512,0,Female,married,3976.0,0.0,0,0,0,15,1
3831351,63,middle_aged,0.210589947,0.219618843,0,Female,married,12120.0,0.0,0,0,0,9,1
3684647,54,middle_aged,0.291664752,0.446182802,0,Female,divorced,8500.0,2.0,0,0,0,8,2
8446041,63,middle_aged,0.052494615,0.113633199,0,Female,divorced,7180.0,0.0,0,0,0,21,0
9982928,52,middle_aged,0.200792091,0.329072649,0,Female,married,7666.0,2.0,1,0,0,22,1
1621476,65,senior,0.03207149,0.481698763,0,Female,single,7840.0,0.0,0,0,0,17,3
1987626,61,middle_aged,0.144149411,140.0,0,Male,married,,0.0,0,0,0,3,0
8726932,56,middle_aged,0.303052136,0.622990205,0,Male,divorced,5410.0,0.0,1,0,0,12,2
8396992,77,senior,0.9999999,90.0,0,Male,widowed,,0.0,0,0,0,3,0
7639542,82,senior,0.254674533,0.24095181,0,Male,divorced,5000.0,0.0,0,0,0,6,1
3790265,64,middle_aged,0.0,472.0,0,Male,married,,0.0,0,0,0,11,1
5062112,53,middle_aged,0.600025395,0.456743869,0,Male,single,2935.0,1.0,1,0,0,8,1
6178631,47,middle_aged,0.019444044,0.221325348,0,Male,unspecified,7680.0,0.0,0,0,0,5,2
9999232,56,middle_aged,0.287625964,0.7411851579999998,0,Female,married,5416.0,1.0,0,0,0,16,2
9342299,31,young,0.196991792,0.04698433900000001,0,Female,widowed,3000.0,3.0,0,0,0,3,0
1949490,47,middle_aged,0.021738403,0.772166105,0,Male,single,2672.0,2.0,0,0,0,9,2
8231258,56,middle_aged,0.9999999,0.326955768,0,Male,divorced,30000.0,2.0,0,0,0,17,2
1655365,71,senior,0.929609699,1.884032114,0,Male,married,1120.0,1.0,0,0,0,8,0
2200155,63,middle_aged,0.01944677,0.61717044,0,Female,married,8700.0,1.0,0,0,0,21,5
3640646,42,middle_aged,0.6301405720000001,4983.0,0,Female,married,,0.0,0,0,0,14,4
1256681,55,middle_aged,0.0,0.585793137,0,Male,divorced,4166.0,0.0,0,0,0,7,1
9009237,50,middle_aged,0.915246167,0.460296097,1,Female,widowed,5200.0,1.0,2,2,4,8,1
7945905,80,senior,0.314895035,1565.0,0,Female,married,,0.0,0,0,0,3,1
2943934,59,middle_aged,0.044811566,0.277948215,0,Male,married,8148.0,1.0,0,0,0,6,2
2867289,48,middle_aged,0.413524239,0.194927632,0,Male,married,22592.0,3.0,0,0,0,8,2
9065435,64,middle_aged,0.99520016,0.411755142,0,Male,married,12300.0,1.0,0,0,0,6,2
1453269,38,young,0.06323754599999999,0.491358377,1,Male,single,7000.0,1.0,0,1,0,6,1
4315737,39,young,0.515089637,0.555444887,0,Female,married,3011.0,1.0,0,0,0,16,1
3512770,52,middle_aged,0.060306992,87.0,0,Male,married,,,0,0,0,5,0
8798042,30,young,0.514497929,0.068629019,0,Male,divorced,6250.0,0.0,0,0,0,3,0
6797218,38,young,0.0,0.399531616,0,Female,widowed,2134.0,0.0,0,0,0,6,1
5992791,25,young,0.878747502,0.054384018,0,Male,widowed,900.0,0.0,0,0,0,2,0
4748904,63,middle_aged,0.072497615,0.450336883,0,Male,married,4600.0,0.0,0,0,0,4,1
5497466,40,senior,0.0,0.330556481,0,Female,divorced,3000.0,0.0,0,0,0,8,1
2437255,48,middle_aged,0.143043953,0.3990162470000001,0,Male,married,6708.0,0.0,1,0,0,7,1
8885748,44,middle_aged,0.533592779,0.270205205,0,Male,single,8722.0,1.0,1,0,0,7,1
3461536,63,middle_aged,0.094430649,0.063248503,0,Male,single,5343.0,0.0,0,0,0,11,0
9099848,50,middle_aged,0.434838062,3205.0,0,Male,married,,0.0,1,0,0,14,2
8278698,49,middle_aged,0.123751942,5673.0,0,Male,single,,0.0,0,0,0,11,1
6181053,50,middle_aged,0.807621799,930.0,1,Male,single,,0.0,2,0,1,4,0
1612505,38,young,0.009886819,1433.0,0,Male,single,,0.0,0,0,0,9,1
9642835,44,middle_aged,0.009567931,0.288263344,0,Male,unspecified,6500.0,2.0,1,0,0,8,2
4816772,39,young,0.147142764,0.438312338,0,Male,single,5000.0,3.0,0,0,0,6,2
8603936,56,middle_aged,0.012579992,0.226848229,0,Female,married,19166.0,2.0,0,0,0,13,2
6916858,29,young,0.061507113,0.306138772,0,Male,married,5000.0,1.0,0,0,0,7,2
9805357,24,young,0.143193178,0.222118088,1,Male,widowed,3200.0,2.0,3,1,0,3,1
2856009,55,middle_aged,0.202586997,0.333369696,0,Female,married,18333.0,0.0,0,0,0,24,2
6215366,46,middle_aged,0.519018463,0.202682474,0,Female,married,16700.0,0.0,0,0,0,14,2
3508361,58,middle_aged,0.042283298,0.198903108,0,Female,divorced,5469.0,0.0,0,0,0,6,1
7192749,64,middle_aged,0.0,0.133186571,0,Female,widowed,3633.0,0.0,0,0,0,10,0
6572329,34,young,0.285565601,0.203510331,0,Female,divorced,4500.0,0.0,0,0,0,12,0
1322950,51,middle_aged,0.03455465,1191.0,0,Male,divorced,,0.0,0,0,0,3,1
